date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-17 12:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,21,32,32,30,9,11,58,0.0,1009,30,10,69,8,Indonesia
2018-01-17 15:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,21,31,31,29,12,17,65,0.0,1007,29,10,42,10,Indonesia
2018-01-17 18:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,22,28,28,25,11,15,82,0.0,1008,25,10,54,6,Indonesia
2018-01-17 21:00:00,30,23,0.0,11.6,7,0,06:42 AM,06:52 PM,06:44 AM,06:38 PM,22,27,27,25,4,22,84,0.0,1010,25,10,138,3,Indonesia
2018-01-18 00:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,22,26,26,24,7,13,85,0.0,1010,24,10,192,4,Indonesia
2018-01-18 03:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,21,26,26,24,7,16,84,0.0,1009,23,10,184,4,Indonesia
2018-01-18 06:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,21,26,26,24,7,16,82,0.0,1009,23,10,166,4,Indonesia
2018-01-18 09:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,21,30,30,28,6,39,66,0.0,1010,28,10,115,5,Indonesia
2018-01-18 12:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,21,31,31,29,8,25,65,0.0,1009,29,10,66,7,Indonesia
2018-01-18 15:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,21,31,31,28,13,18,66,0.0,1007,28,10,52,11,Indonesia
2018-01-18 18:00:00,29,23,0.0,11.6,7,6,07:29 AM,07:40 PM,06:44 AM,06:38 PM,22,28,28,25,11,15,80,0.0,1008,25,10,65,6,Indonesia
